mdn_hash,device_make,device_model,entry_time,exit_time,duration,timeZone,state,city,latitude,longitude,CMA_CD
340e6d2f-b9d4-4e9d-a98a-7cb06b4fd1fc,Motorola,Pixel 6,2024-09-14 17:27:07,2024-09-14 19:11:42,104,CST,TX,Celina,32.746577828568775,-97.11452140748706,4
8a65dafd-79dd-4407-828f-c4f2d9578b15,Kyocera,Galaxy S21,2024-09-14 14:20:02,2024-09-14 16:57:13,157,CST,TX,DFW,32.74585326105756,-97.0785884238022,4
98dfa77f-c093-4787-8345-fd95be3a91d6,Samsung,Moto G Power,2024-09-14 12:12:50,2024-09-14 15:13:52,181,CST,TX,Princeton,32.747239288434436,-97.107747267884,3
8cb68032-f9f9-41a5-a0fe-f3ba7147b61d,Motorola,Moto G Power,2024-09-14 18:20:31,2024-09-14 18:42:03,21,CST,TX,Rockwall,32.74886723062931,-97.10394685167228,5
f9e5f8b0-8e65-4589-a88f-8b7ca11b365f,Kyocera,Moto G Power,2024-09-14 16:11:03,2024-09-14 19:15:31,184,CST,TX,Richardson,32.74681693578828,-97.11422755027058,4
46f0c734-5ac3-430d-ae57-e009e96d45b3,Apple,Galaxy S21,2024-09-14 17:35:49,2024-09-14 20:00:00,144,CST,TX,McKinney,32.7475066121392,-97.11426887561093,1
e1e09dd0-3bbf-42da-8b99-48edf31d02ea,Apple,Moto G Power,2024-09-14 15:31:11,2024-09-14 16:41:40,70,CST,TX,Gunter,32.749600157323876,-97.10905493346506,6
3743f10c-eda3-4bee-8842-f6cd83327853,Motorola,iPhone 13,2024-09-14 16:04:56,2024-09-14 17:41:19,96,CST,TX,Richardson,32.74361849722636,-97.10240318858328,3
d6483680-d2d4-49e5-8564-01d4d1f0d5ac,Motorola,DuraForce PRO 2,2024-09-14 12:46:27,2024-09-14 14:40:59,114,CST,TX,Dallas,32.74533046725787,-97.11123530315105,4
e28c42b3-60d3-47f1-a92d-cb8a10c6e299,Kyocera,Galaxy S21,2024-09-14 12:02:25,2024-09-14 13:40:08,97,CST,TX,Rockwall,32.748173221926095,-97.08610689708905,4
81da4bdb-7d37-41b6-a43e-f24d798b6638,Apple,iPhone 13,2024-09-14 13:59:40,2024-09-14 14:14:42,15,CST,TX,Frisco,32.75065057828859,-97.10397197715204,3
87176426-0f4d-468f-9c0b-bf824a77e764,Apple,Moto G Power,2024-09-14 18:19:38,2024-09-14 20:00:00,100,CST,TX,Irving,32.74239167492159,-97.08533093654248,6
1c473474-f54b-4113-ac81-f94f71df008c,Motorola,Pixel 6,2024-09-14 16:40:49,2024-09-14 19:21:30,160,CST,TX,Plano,32.747629612191126,-97.10930743264029,3
4b707486-aad7-4184-b6b4-eec5dcb4cbd0,Samsung,Pixel 6,2024-09-14 16:47:55,2024-09-14 19:07:43,139,CST,TX,Prosper,32.74663345459575,-97.08860405158153,5
1c423bc2-36ce-4109-8271-1a9a1b15975a,Motorola,Moto G Power,2024-09-14 12:40:42,2024-09-14 15:24:35,163,CST,TX,Rockwall,32.74871931273258,-97.08581333948011,3
8c977c44-a659-487f-b82d-a317f18d9b87,Motorola,Pixel 6,2024-09-14 12:47:12,2024-09-14 15:41:17,174,CST,TX,DFW,32.74712310141098,-97.07976398290143,2
7f459709-9f70-43a0-8b8c-2192940585fa,Apple,Pixel 6,2024-09-14 12:10:41,2024-09-14 14:42:52,152,CST,TX,Celina,32.75219238171535,-97.09884978206932,5
c2c56f9e-69ca-4c1f-b192-03a2f0abca4b,Kyocera,Galaxy S21,2024-09-14 19:35:22,2024-09-14 20:00:00,24,CST,TX,DFW,32.74609887456501,-97.08997267552088,4
98a930e8-4cc3-42c7-8f88-0179d0d19af5,Kyocera,Pixel 6,2024-09-14 13:23:40,2024-09-14 16:32:41,189,CST,TX,Plano,32.74604965877362,-97.11059424543416,6
ea29e3c5-77fa-440a-83db-ef31e71434a3,Motorola,Pixel 6,2024-09-14 13:58:25,2024-09-14 16:19:14,140,CST,TX,Frisco,32.74914525545373,-97.10907880643137,2
d169c47b-7b4c-4b1f-9c11-d81b2ddb950c,Samsung,Pixel 6,2024-09-14 16:31:37,2024-09-14 17:46:54,75,CST,TX,Southlake,32.746073086798376,-97.07774306850492,5
d348155e-4f38-4e7b-9f37-afa1d8ad07a8,Google,Galaxy S21,2024-09-14 18:42:00,2024-09-14 20:00:00,78,CST,TX,Irving,32.74346427264928,-97.10201190989143,6
bfa9a8eb-d6ec-4ff1-ab47-aea61e5b1709,Kyocera,Pixel 6,2024-09-14 14:46:37,2024-09-14 15:18:23,31,CST,TX,Irving,32.74798678031239,-97.07389180389954,7
3b7f8ada-231a-431b-92ce-763026436080,Kyocera,Pixel 6,2024-09-14 15:33:32,2024-09-14 16:53:10,79,CST,TX,Garland,32.74698705771972,-97.08731343631068,2
b5b81488-d86b-423e-a2d9-0b60d6fdee9b,Google,Pixel 6,2024-09-14 15:39:00,2024-09-14 16:27:08,48,CST,TX,Garland,32.74729816037687,-97.08034793986768,6
fe882beb-2c9f-4f06-a508-2f4ac358f821,Google,Pixel 6,2024-09-14 16:51:34,2024-09-14 17:22:26,30,CST,TX,Gunter,32.74532729407757,-97.08391927699833,7
3ffb909b-a6cd-4ea7-ba90-c41b54b4e572,Samsung,Galaxy S21,2024-09-14 19:54:00,2024-09-14 20:00:00,6,CST,TX,Gunter,32.748559048738876,-97.09615629726129,7
ed58a1cd-28a7-45cd-b13c-a864652d2891,Motorola,Moto G Power,2024-09-14 12:46:33,2024-09-14 15:24:34,158,CST,TX,Rockwall,32.747131160195785,-97.07818902474291,6
16bc0d9b-6129-4f70-80ad-9437ecc4042e,Motorola,Pixel 6,2024-09-14 14:49:18,2024-09-14 16:19:07,89,CST,TX,Southlake,32.745446896565035,-97.1007153448764,5
18dbf683-0778-4f0b-8b9d-6cf498ae0a88,Apple,Pixel 6,2024-09-14 13:12:02,2024-09-14 13:34:52,22,CST,TX,McKinney,32.74860509402504,-97.1048086186551,1
48d3426a-b61c-4993-af29-b6baad89028f,Apple,Pixel 6,2024-09-14 15:03:44,2024-09-14 15:30:07,26,CST,TX,Murphy,32.75069306212827,-97.11192403282206,5
a0f4b93a-a8ca-4183-adc8-e6f111a0ceed,Motorola,Moto G Power,2024-09-14 13:58:27,2024-09-14 15:00:06,61,CST,TX,Garland,32.74576670648716,-97.08299995601415,4
3ed42e70-3561-4ba0-8535-758493abf800,Samsung,Moto G Power,2024-09-14 13:39:50,2024-09-14 15:53:31,133,CST,TX,Southlake,32.74356198273744,-97.10155475729482,2
0f85c736-06a5-4449-865f-e38c9c0ef813,Apple,Moto G Power,2024-09-14 17:48:40,2024-09-14 20:00:00,131,CST,TX,Celina,32.748266759514244,-97.08528473776389,3
fc307987-1fb3-49eb-8f12-b61529684ee3,Google,Moto G Power,2024-09-14 16:48:06,2024-09-14 19:13:50,145,CST,TX,Denton,32.74344367638438,-97.1073274033418,5
08c3ed59-72dd-4de6-a9ea-b2c4d34e4ca5,Motorola,DuraForce PRO 2,2024-09-14 16:46:29,2024-09-14 19:17:33,151,CST,TX,Richardson,32.74980219945761,-97.08333462752641,6
68e5cb0d-7c68-4a03-a15e-48370d57796f,Google,Galaxy S21,2024-09-14 17:34:19,2024-09-14 20:00:00,145,CST,TX,Denton,32.745445343454655,-97.11533873907663,5
cdf51e71-c405-48c0-925a-e646ae5e86d9,Google,iPhone 13,2024-09-14 15:57:39,2024-09-14 18:25:30,147,CST,TX,Arlington,32.74317372999125,-97.10858713572215,6
6a954b11-0ace-4512-92b3-8549c41bca50,Samsung,Galaxy S21,2024-09-14 17:53:09,2024-09-14 19:15:19,82,CST,TX,Rockwall,32.75057713474296,-97.09557942385645,6
6f386704-3ebd-4506-b134-4f1f3689817e,Samsung,Galaxy S21,2024-09-14 18:45:41,2024-09-14 20:00:00,74,CST,TX,Princeton,32.7444575239317,-97.08257721135399,2
6a792152-72a6-4dfb-a05b-9b95678c4ebc,Google,Pixel 6,2024-09-14 17:02:18,2024-09-14 19:44:10,161,CST,TX,Celina,32.74820138302049,-97.08980598441377,3
5806c78c-d1de-4ab4-b2b2-b74e50d832f3,Motorola,Moto G Power,2024-09-14 19:00:04,2024-09-14 20:00:00,59,CST,TX,Denton,32.75019687781649,-97.08386532031092,5
2da0a0d2-a166-4ce4-9b05-e784a5ff1c20,Google,iPhone 13,2024-09-14 18:57:27,2024-09-14 20:00:00,62,CST,TX,Princeton,32.74632008467956,-97.07288157949837,2
fc728864-662e-451f-8f23-2c4a64c62fd2,Motorola,Galaxy S21,2024-09-14 14:46:02,2024-09-14 18:15:47,209,CST,TX,Southlake,32.74496282540713,-97.11379034290644,4
def9325d-06e8-4c96-882d-fc78a6a278ee,Samsung,iPhone 13,2024-09-14 19:53:20,2024-09-14 20:00:00,6,CST,TX,Prosper,32.744279298597206,-97.07806867799654,7
5d797de9-4710-4411-a91c-bbf9b390e94e,Motorola,DuraForce PRO 2,2024-09-14 17:49:11,2024-09-14 20:00:00,130,CST,TX,Garland,32.74984718259571,-97.07487885293376,2
dea94970-148f-4de6-bb72-dc4cee5f51ee,Kyocera,DuraForce PRO 2,2024-09-14 12:26:40,2024-09-14 13:22:43,56,CST,TX,Dallas,32.74743861779533,-97.0981564408783,2
9e5baa99-d60f-4619-afa3-0fb0f26b0116,Samsung,iPhone 13,2024-09-14 18:12:48,2024-09-14 19:56:19,103,CST,TX,DFW,32.742754029733,-97.09473779512294,1
51c0fe80-5875-44bd-b3ec-d21869214843,Google,Galaxy S21,2024-09-14 14:08:10,2024-09-14 17:43:47,215,CST,TX,Richardson,32.75261909595682,-97.09411744693143,5
897c9714-d345-4b15-83bc-9eb6ae2cf249,Google,DuraForce PRO 2,2024-09-14 18:40:19,2024-09-14 20:00:00,79,CST,TX,Denton,32.75080815316175,-97.09779921409788,4
87a42add-f0a3-4598-a3fe-9c5ab6a445e6,Kyocera,iPhone 13,2024-09-14 19:19:48,2024-09-14 20:00:00,40,CST,TX,Denton,32.75233847525561,-97.10126890530904,7
a547e271-8dce-44f6-ace2-2d3d616e4224,Samsung,iPhone 13,2024-09-14 13:04:19,2024-09-14 15:11:14,126,CST,TX,Murphy,32.744145347308475,-97.07797198825922,2
4d2afd03-0b50-4ae8-acf3-6d5cf6d77743,Apple,Pixel 6,2024-09-14 15:34:23,2024-09-14 18:57:19,202,CST,TX,Denton,32.750664017597494,-97.10707206822975,2
8041b2fc-90b5-4d4f-835f-1704e1441a74,Google,Moto G Power,2024-09-14 16:33:28,2024-09-14 17:13:51,40,CST,TX,Princeton,32.75082594305471,-97.08077676147767,4
abf6fc2e-818a-4427-9e28-9b817eab7926,Samsung,Pixel 6,2024-09-14 17:22:27,2024-09-14 20:00:00,157,CST,TX,Irving,32.74610536993023,-97.10811244074945,7
06bf1af4-09a7-4e60-b024-8c9e382e8ab6,Google,Galaxy S21,2024-09-14 19:39:57,2024-09-14 20:00:00,20,CST,TX,Richardson,32.74499183611415,-97.08330886609843,2
c2057169-f65b-4d12-bba6-9e7df77e285b,Samsung,Moto G Power,2024-09-14 12:24:03,2024-09-14 16:01:17,217,CST,TX,Southlake,32.74849706844369,-97.08167140510547,2
ed71318c-2cc3-4030-a812-08eb9f57658d,Google,DuraForce PRO 2,2024-09-14 12:49:04,2024-09-14 16:41:07,232,CST,TX,Arlington,32.7439125557828,-97.09649633716653,7
e1ae0962-afa2-4d6c-8702-6157a583e2cd,Apple,Pixel 6,2024-09-14 16:45:20,2024-09-14 18:01:31,76,CST,TX,Gunter,32.747011486177726,-97.10739199812483,4
b598de9b-d2d1-4eb2-9e51-7d078bd55010,Motorola,Moto G Power,2024-09-14 13:49:19,2024-09-14 17:24:08,214,CST,TX,Arlington,32.74677491516498,-97.09602547429292,1
3c0869d1-1b6d-4a0a-a517-366ff119f673,Google,iPhone 13,2024-09-14 14:50:35,2024-09-14 18:09:27,198,CST,TX,Celina,32.75170655021524,-97.0968409762992,4
ac4dc16b-6f6f-407c-ba1d-bc24369a5738,Kyocera,DuraForce PRO 2,2024-09-14 17:37:15,2024-09-14 20:00:00,142,CST,TX,Garland,32.74451798691341,-97.07979771403015,2
236e0f5a-d367-464c-9d5c-1a1b48fe6c00,Apple,Pixel 6,2024-09-14 15:30:48,2024-09-14 19:15:28,224,CST,TX,Richardson,32.74768976266173,-97.08342359406551,2
7c55b84b-3b1a-4b2f-927a-306e349b2272,Google,iPhone 13,2024-09-14 16:45:24,2024-09-14 19:47:50,182,CST,TX,Prosper,32.74564522061719,-97.08079737890972,6
9df844dd-8362-41a1-aa5a-b53b135d948f,Kyocera,Moto G Power,2024-09-14 16:29:24,2024-09-14 17:28:06,58,CST,TX,Southlake,32.75004741503647,-97.09162800764845,2
b39568fb-7713-4b29-aedf-a65b98c6c71b,Samsung,Galaxy S21,2024-09-14 13:36:25,2024-09-14 16:20:17,163,CST,TX,Prosper,32.74537268864359,-97.08236615898605,3
621cfcad-6311-4384-ae54-ebce59ea474d,Samsung,Galaxy S21,2024-09-14 13:47:31,2024-09-14 15:08:59,81,CST,TX,Rockwall,32.74734502075589,-97.10448962280552,6
4a9d6799-af91-4beb-a690-ffdc6a0b7793,Samsung,Galaxy S21,2024-09-14 12:45:10,2024-09-14 15:10:06,144,CST,TX,Dallas,32.751388866815354,-97.08726567685667,7
c742879f-5fd1-4b48-a6d0-6dccafb4edba,Samsung,Moto G Power,2024-09-14 19:17:50,2024-09-14 20:00:00,42,CST,TX,Irving,32.74855453847181,-97.08814670217647,5
ee57483b-503f-492e-9301-556c3edc1e74,Samsung,DuraForce PRO 2,2024-09-14 16:05:37,2024-09-14 16:35:23,29,CST,TX,Rockwall,32.74821035399571,-97.11290575487743,6
78be67f0-3149-485e-84cf-3c9e5c3d78e2,Kyocera,iPhone 13,2024-09-14 17:36:01,2024-09-14 20:00:00,143,CST,TX,DFW,32.74358321857358,-97.08451909071445,2
c7337b51-ebd6-4e00-8121-c1e49d9def47,Apple,Pixel 6,2024-09-14 14:13:34,2024-09-14 16:01:55,108,CST,TX,Southlake,32.74762815978486,-97.07984225190283,5
59550035-15de-4536-a7a7-85d9f72d637a,Motorola,Pixel 6,2024-09-14 19:13:13,2024-09-14 20:00:00,46,CST,TX,Frisco,32.74620479442392,-97.09122678975838,4
8f181ee6-216c-411c-a506-55f1752e0bf0,Google,Pixel 6,2024-09-14 19:33:19,2024-09-14 20:00:00,26,CST,TX,Arlington,32.750718789054986,-97.09308480021902,1
7c2d64e2-46e0-4178-9acb-362c345711cf,Apple,Pixel 6,2024-09-14 12:11:51,2024-09-14 15:05:41,173,CST,TX,Garland,32.74543026743348,-97.07858315793834,6
f3cea291-9e9d-44d4-9fdb-c924912437a7,Motorola,Galaxy S21,2024-09-14 17:28:22,2024-09-14 20:00:00,151,CST,TX,DFW,32.74619971287092,-97.08429841014187,2
f8bbf824-c7fc-47e0-9682-401b25e05d19,Samsung,Moto G Power,2024-09-14 15:12:31,2024-09-14 17:50:03,157,CST,TX,Southlake,32.74673397631886,-97.11323011685677,4
d6da9263-4b6e-41d8-82ae-44bb771ebc84,Kyocera,DuraForce PRO 2,2024-09-14 17:34:36,2024-09-14 20:00:00,145,CST,TX,McKinney,32.74320474450907,-97.10833018848005,3
89f10f52-728c-482e-a995-4a2a35edaad6,Kyocera,Pixel 6,2024-09-14 14:53:18,2024-09-14 17:24:16,150,CST,TX,Arlington,32.75145389207756,-97.09544556907109,3
5f9b2681-2a8c-49d1-9975-03df2dade556,Kyocera,Galaxy S21,2024-09-14 12:19:31,2024-09-14 14:13:03,113,CST,TX,Arlington,32.75229816738805,-97.08920560776822,6
fee3e11e-4a32-4276-aca0-512f947d9ad0,Apple,Moto G Power,2024-09-14 17:07:38,2024-09-14 18:08:15,60,CST,TX,Irving,32.74834900021944,-97.07433922191038,1
848420b9-5044-4649-9732-3405a02d116d,Samsung,Moto G Power,2024-09-14 19:14:20,2024-09-14 20:00:00,45,CST,TX,McKinney,32.74723932460315,-97.09623661284284,1
242b28e5-755d-44b6-a295-4cd60c5a3c6e,Apple,DuraForce PRO 2,2024-09-14 17:39:48,2024-09-14 18:57:42,77,CST,TX,Plano,32.74416460268656,-97.09994255463145,3
5ec17af9-3bab-4046-8487-df08024cc2e6,Apple,Pixel 6,2024-09-14 15:04:03,2024-09-14 17:42:24,158,CST,TX,Denton,32.747481105772074,-97.0740103474882,6
c3591686-9d03-4c40-b429-8477d74cb271,Motorola,DuraForce PRO 2,2024-09-14 13:41:19,2024-09-14 14:53:14,71,CST,TX,Princeton,32.74778585637413,-97.10567312668917,1
ae5c1308-565a-40ca-8f44-d87d63e0e948,Samsung,DuraForce PRO 2,2024-09-14 13:41:33,2024-09-14 17:18:00,216,CST,TX,Denton,32.74245495962002,-97.09039097978078,4
967d5425-7085-48fa-a470-e24e3bd3fc81,Samsung,Pixel 6,2024-09-14 12:40:49,2024-09-14 15:31:01,170,CST,TX,Princeton,32.74525813984564,-97.11050023677994,4
e253c19c-7df6-4f8c-a3c8-8babf76e25c8,Apple,iPhone 13,2024-09-14 18:23:05,2024-09-14 20:00:00,96,CST,TX,Gunter,32.747685434558306,-97.07716636497555,7
39930809-211b-4f0e-9bac-5e3c9ac3cbcc,Apple,DuraForce PRO 2,2024-09-14 19:55:30,2024-09-14 20:00:00,4,CST,TX,Irving,32.74923046114079,-97.09387050955634,1
dc8d0d2d-fba5-4d27-94bd-c3374c45adbb,Kyocera,Pixel 6,2024-09-14 18:31:39,2024-09-14 20:00:00,88,CST,TX,Denton,32.74917318432255,-97.10397046068141,2
68317812-d07b-4e1c-a366-0937b39deae6,Samsung,Galaxy S21,2024-09-14 19:54:39,2024-09-14 20:00:00,5,CST,TX,Rockwall,32.74471440742298,-97.08589647961695,2
4bc082d0-a503-44f3-9502-537df2fd5beb,Motorola,Galaxy S21,2024-09-14 17:11:23,2024-09-14 18:21:28,70,CST,TX,Murphy,32.74494987751975,-97.09782164421166,6
faeb706d-c444-420d-9ad2-8fbedf3dad48,Kyocera,iPhone 13,2024-09-14 18:08:24,2024-09-14 20:00:00,111,CST,TX,Plano,32.74245864413923,-97.09766550682417,3
b47aafe8-1838-4182-861d-0d0fca5735c9,Motorola,Moto G Power,2024-09-14 18:45:25,2024-09-14 19:53:53,68,CST,TX,Southlake,32.74604122687637,-97.0891978305823,2
470b361e-1861-4c2e-8ceb-3e2029da252d,Apple,Galaxy S21,2024-09-14 14:45:23,2024-09-14 18:22:29,217,CST,TX,Garland,32.749287804958776,-97.08971766938242,2
1f47232b-fbea-4f9b-b5de-1b211b32ab43,Samsung,Moto G Power,2024-09-14 13:16:02,2024-09-14 16:05:18,169,CST,TX,Gunter,32.746666298191,-97.08776967118399,4
84daa0c3-c486-4598-bd42-823fdf8edf1a,Google,Pixel 6,2024-09-14 13:37:08,2024-09-14 15:46:22,129,CST,TX,Gunter,32.751431362740156,-97.10208803055183,7
de200e55-59e2-47fc-8c3d-a1cd9de7c6f1,Samsung,Pixel 6,2024-09-14 17:29:32,2024-09-14 20:00:00,150,CST,TX,Celina,32.74396579706418,-97.08769503713056,4
5b018a46-1474-4237-b026-4df4d4a19546,Samsung,DuraForce PRO 2,2024-09-14 12:39:49,2024-09-14 13:38:17,58,CST,TX,Frisco,32.745270977063875,-97.0753853311428,6
531dfcf5-4eea-4e36-a702-501d7d9ecc63,Kyocera,iPhone 13,2024-09-14 15:41:03,2024-09-14 18:00:44,139,CST,TX,Arlington,32.75086359409456,-97.0945806734715,4
bbefa7d7-8e92-4fe2-b36a-bb08b047d958,Google,DuraForce PRO 2,2024-09-14 19:51:17,2024-09-14 20:00:00,8,CST,TX,Irving,32.75088125387624,-97.09334674049187,4
10fc30a4-05bf-416c-8ff5-9b6a5b9d719e,Kyocera,Pixel 6,2024-09-14 12:48:18,2024-09-14 13:24:54,36,CST,TX,Denton,32.74730484855507,-97.11424901515927,6
4f5a6b0f-0fd2-4731-9c33-7cbc8988adad,Samsung,DuraForce PRO 2,2024-09-14 13:25:01,2024-09-14 16:31:24,186,CST,TX,Plano,32.751616374864675,-97.09437484962278,7
a96dc53e-2084-4118-a767-51719315e12a,Kyocera,DuraForce PRO 2,2024-09-14 14:20:23,2024-09-14 17:10:28,170,CST,TX,Richardson,32.749333315998705,-97.07744139781356,2
333a7769-32c0-4bfc-ab4c-95e58b1e39af,Samsung,DuraForce PRO 2,2024-09-14 17:59:55,2024-09-14 19:20:16,80,CST,TX,Murphy,32.746484606609904,-97.11696101793865,1
8286524b-1b67-49da-8d91-7542b923c84c,Google,DuraForce PRO 2,2024-09-14 14:54:11,2024-09-14 16:08:43,74,CST,TX,Gunter,32.74419788656275,-97.07964688854076,6
b2c17058-7dac-4260-addb-7695a4b62a97,Apple,Pixel 6,2024-09-14 14:20:15,2024-09-14 15:22:33,62,CST,TX,Irving,32.75214320054997,-97.0968970620943,1
7ad3ebaf-0067-4edb-a017-5bff0aba686f,Google,Galaxy S21,2024-09-14 12:28:28,2024-09-14 13:35:38,67,CST,TX,Princeton,32.75117919881905,-97.09738343058882,2
8acb5fca-46ab-4520-a1e9-20c480704713,Apple,Moto G Power,2024-09-14 18:18:39,2024-09-14 19:57:33,98,CST,TX,Dallas,32.74720718269371,-97.09187880589437,1
6ec3eb05-b434-4fe9-8f3c-185ce4e2f555,Motorola,iPhone 13,2024-09-14 18:36:55,2024-09-14 20:00:00,83,CST,TX,Plano,32.747243617953636,-97.08913992188494,1
24366c71-f656-4731-a5a2-5ade3abe34f7,Apple,iPhone 13,2024-09-14 17:05:42,2024-09-14 19:34:20,148,CST,TX,Frisco,32.74576008683937,-97.11597724140115,4
633a6458-2f2c-4bd1-983e-14c1c6766721,Kyocera,DuraForce PRO 2,2024-09-14 14:45:32,2024-09-14 17:24:48,159,CST,TX,Richardson,32.74727924841756,-97.10149427446916,7
6d9c5ea5-9d21-4c1b-b312-65d2492c2445,Motorola,Pixel 6,2024-09-14 17:23:32,2024-09-14 18:16:42,53,CST,TX,Celina,32.748511527453914,-97.08315313479075,3
5445abbc-a354-4bc1-97ef-abc07e4abe7e,Samsung,iPhone 13,2024-09-14 17:26:07,2024-09-14 18:24:20,58,CST,TX,Plano,32.7461438574837,-97.08906817250323,6
6525b4fb-2f75-45c1-ad1f-f830cc6d9a83,Samsung,DuraForce PRO 2,2024-09-14 18:30:15,2024-09-14 19:40:33,70,CST,TX,Arlington,32.750633190935694,-97.0781691070505,5
c2f2a3b5-dd11-4621-ba64-d04cd9bcbdeb,Apple,DuraForce PRO 2,2024-09-14 18:48:12,2024-09-14 19:35:55,47,CST,TX,DFW,32.745220211379056,-97.0785276605239,5
fd0da3f1-e8b3-4926-b490-39cd7797b6ed,Motorola,Galaxy S21,2024-09-14 14:59:44,2024-09-14 15:58:21,58,CST,TX,Celina,32.743407136877586,-97.08510152581843,2
95c9f507-25be-47c4-952c-f16aceac2e95,Motorola,Moto G Power,2024-09-14 17:10:52,2024-09-14 19:30:35,139,CST,TX,Denton,32.746958085797075,-97.10624871869854,4
c0d59e70-5252-472e-a414-a0030e525255,Apple,Pixel 6,2024-09-14 15:30:15,2024-09-14 18:36:15,186,CST,TX,Gunter,32.74518448427899,-97.09874198655675,6
de0f82fa-a9cc-4e67-b000-94b921d5e504,Kyocera,Moto G Power,2024-09-14 17:41:49,2024-09-14 20:00:00,138,CST,TX,Arlington,32.74303004049138,-97.09455852067993,5
4ff65025-d101-458d-8a4b-56e542b2e5fc,Samsung,Pixel 6,2024-09-14 13:11:03,2024-09-14 13:26:56,15,CST,TX,McKinney,32.7515027169554,-97.09529282642113,7
ed8bc497-2b40-42b3-9e80-674e75ada1b2,Samsung,iPhone 13,2024-09-14 12:14:37,2024-09-14 12:43:43,29,CST,TX,Dallas,32.74503238997627,-97.08384249412391,6
12f4a18e-de9d-474e-92a2-61ae91c6f81d,Samsung,Galaxy S21,2024-09-14 15:43:09,2024-09-14 16:11:22,28,CST,TX,Frisco,32.742194636220844,-97.0884061492941,2
cdeee032-11ca-42ec-99c8-6aa8417ba0dd,Motorola,Pixel 6,2024-09-14 12:28:42,2024-09-14 15:34:28,185,CST,TX,Princeton,32.74478320686496,-97.09433117412387,1
6c0a01f3-739a-4e04-b273-b854e9fed89d,Kyocera,Galaxy S21,2024-09-14 17:04:33,2024-09-14 17:17:05,12,CST,TX,Rockwall,32.745657937398434,-97.08656269631608,3
349c01cb-4cb5-45a4-80a6-37a081fa8016,Apple,DuraForce PRO 2,2024-09-14 18:25:39,2024-09-14 20:00:00,94,CST,TX,Gunter,32.745739520690655,-97.09770364984391,5
e60a3f0a-9805-453a-91fa-c5b38e53a4f4,Google,DuraForce PRO 2,2024-09-14 15:53:44,2024-09-14 16:49:10,55,CST,TX,Dallas,32.752419266533806,-97.09448768115008,7
95a8a5a6-9a6a-46d1-bd11-4d1afcd93b89,Apple,iPhone 13,2024-09-14 19:23:57,2024-09-14 20:00:00,36,CST,TX,Gunter,32.747958474700006,-97.10172398884947,1
c4938a21-19b9-4bfa-87c1-fab477c8c6fe,Google,iPhone 13,2024-09-14 13:05:09,2024-09-14 16:37:09,212,CST,TX,Plano,32.74884962436216,-97.08791664273971,3
1e18ecde-b08a-4a70-951e-23da79be19de,Samsung,DuraForce PRO 2,2024-09-14 13:21:54,2024-09-14 14:15:32,53,CST,TX,Princeton,32.75179896408262,-97.08277333960352,4
5d3342b8-52ca-4574-ab44-3d75ae3ebbca,Motorola,Galaxy S21,2024-09-14 15:59:10,2024-09-14 19:32:22,213,CST,TX,McKinney,32.750712576202936,-97.07837253935386,3
694c3661-f07b-485d-81e0-d52d7e02b075,Samsung,Moto G Power,2024-09-14 17:10:08,2024-09-14 18:23:43,73,CST,TX,Richardson,32.75133352975379,-97.10560100067588,5
c0773c95-c050-40b1-8b80-8549a3cc3ba8,Google,Galaxy S21,2024-09-14 16:05:13,2024-09-14 17:23:17,78,CST,TX,Denton,32.749009375218996,-97.08688912180378,2
3ea6d9b9-6536-4d0c-8c9d-20e30993afe8,Samsung,DuraForce PRO 2,2024-09-14 13:55:26,2024-09-14 14:55:21,59,CST,TX,Celina,32.74535233855428,-97.11357910162809,2
0a26d5b6-8253-4907-9f6a-570b9ce23510,Apple,Moto G Power,2024-09-14 17:59:43,2024-09-14 18:35:59,36,CST,TX,Prosper,32.74628121673716,-97.08374191858326,5
f331679b-be7c-43fc-aac0-54dacb54958f,Apple,Moto G Power,2024-09-14 12:47:52,2024-09-14 16:28:59,221,CST,TX,Prosper,32.747357082225676,-97.07399842800078,2
5480c0d6-7d78-4639-ae69-f09f0b8380c0,Apple,DuraForce PRO 2,2024-09-14 18:47:27,2024-09-14 19:41:50,54,CST,TX,DFW,32.749285160231565,-97.07908771783558,3
9e76d8d3-1ffd-4a09-b5be-13328237b75b,Apple,Pixel 6,2024-09-14 13:14:32,2024-09-14 15:45:36,151,CST,TX,Garland,32.74756433673854,-97.0854174433512,4
b063b0c7-aaaf-46d9-bc5f-4da2e2b17222,Apple,DuraForce PRO 2,2024-09-14 19:16:35,2024-09-14 20:00:00,43,CST,TX,Denton,32.74535328855655,-97.10324611786473,7
a57aff2a-4fdc-4a01-a065-a36b92f4044e,Samsung,DuraForce PRO 2,2024-09-14 15:22:35,2024-09-14 18:49:39,207,CST,TX,Richardson,32.74713227841557,-97.10648796804584,2
e45297a8-56d9-42b6-8c37-e96cb072b5d7,Samsung,DuraForce PRO 2,2024-09-14 19:04:26,2024-09-14 20:00:00,55,CST,TX,Plano,32.74549900727195,-97.08643928604162,2
addf0001-a292-44ed-8c7a-06da96e04094,Samsung,Moto G Power,2024-09-14 14:05:56,2024-09-14 16:21:26,135,CST,TX,Irving,32.749690937846765,-97.07921302994443,3
